image_id,label,variety,age,severity_level,severity_pct
101900.jpg,blast,ADT45,60,high,52.679361979166664
101984.jpg,blast,ADT45,60,high,44.421875
102133.jpg,blast,ADT45,60,high,79.01432291666667
102148.jpg,blast,ADT45,60,high,47.439453125
102218.jpg,blast,ADT45,60,high,73.99869791666667
102223.jpg,blast,ADT45,60,medium,39.970703125
102482.jpg,blast,ADT45,60,high,48.67805989583333
102532.jpg,blast,ADT45,60,high,69.197265625
102592.jpg,blast,ADT45,60,high,74.84700520833333
102604.jpg,blast,ADT45,60,high,74.2724609375
102611.jpg,blast,ADT45,60,high,87.1142578125
102616.jpg,blast,ADT45,60,high,69.24446614583334
102676.jpg,blast,ADT45,60,medium,33.02734375
102698.jpg,blast,ADT45,60,medium,27.5615234375
102741.jpg,blast,ADT45,60,medium,20.1015625
102880.jpg,blast,ADT45,60,high,77.6572265625
102904.jpg,blast,ADT45,60,high,87.44954427083333
102969.jpg,blast,ADT45,60,high,73.41373697916667
103142.jpg,blast,ADT45,60,high,56.38606770833333
103491.jpg,blast,ADT45,60,high,54.333658854166664
103812.jpg,blast,ADT45,60,high,84.83235677083333
103868.jpg,blast,ADT45,60,high,40.741861979166664
104225.jpg,blast,ADT45,60,medium,28.6689453125
104264.jpg,blast,ADT45,60,high,68.31868489583334
104369.jpg,blast,ADT45,60,high,71.24837239583334
104539.jpg,blast,ADT45,60,high,72.09635416666667
104572.jpg,blast,ADT45,60,medium,30.9580078125
105076.jpg,blast,ADT45,60,high,80.0400390625
105193.jpg,blast,ADT45,60,high,64.9248046875
105351.jpg,blast,ADT45,60,high,48.894856770833336
105524.jpg,blast,ADT45,60,high,57.69726562500001
105666.jpg,blast,ADT45,60,high,53.927734375
105687.jpg,blast,ADT45,60,medium,37.794921875
105751.jpg,blast,ADT45,60,high,66.47916666666667
105753.jpg,blast,ADT45,60,medium,38.71614583333333
105796.jpg,blast,ADT45,60,high,70.83430989583334
105831.jpg,blast,ADT45,60,medium,30.476888020833332
105918.jpg,blast,ADT45,60,medium,36.674153645833336
105962.jpg,blast,ADT45,60,high,65.73177083333334
106102.jpg,blast,ADT45,60,medium,31.166992187499996
106520.jpg,blast,ADT45,60,medium,31.166992187499996
106548.jpg,blast,ADT45,60,high,58.22005208333333
106639.jpg,blast,ADT45,60,high,53.07031250000001
106744.jpg,blast,ADT45,60,medium,37.24772135416667
106746.jpg,blast,ADT45,60,high,67.00032552083334
106850.jpg,blast,ADT45,60,high,61.75162760416667
107114.jpg,blast,ADT45,60,medium,39.2080078125
107123.jpg,blast,ADT45,60,medium,39.788411458333336
107395.jpg,blast,ADT45,60,medium,36.49772135416667
107398.jpg,blast,ADT45,60,high,62.02734375
108075.jpg,blast,ADT45,60,high,46.99348958333333
108256.jpg,blast,ADT45,60,high,62.15950520833333
108348.jpg,blast,ADT45,60,high,43.269205729166664
108802.jpg,blast,ADT45,60,high,73.16145833333333
109023.jpg,blast,ADT45,60,high,50.355143229166664
109277.jpg,blast,ADT45,60,medium,28.058268229166668
109342.jpg,blast,ADT45,60,high,55.68977864583333
109607.jpg,blast,ADT45,60,high,79.68424479166667
109717.jpg,blast,ADT45,60,high,40.70735677083333
109761.jpg,blast,ADT45,60,high,73.45572916666666
109793.jpg,blast,ADT45,60,high,59.03548177083333
109930.jpg,blast,ADT45,60,high,81.09016927083333
110261.jpg,blast,ADT45,60,high,69.26529947916666
110360.jpg,blast,ADT45,60,high,47.308268229166664
100604.jpg,blast,ADT45,62,high,81.9013671875
101417.jpg,blast,ADT45,62,high,88.97623697916667
104195.jpg,blast,ADT45,62,high,77.64518229166667
106940.jpg,blast,ADT45,62,high,83.90950520833333
107225.jpg,blast,ADT45,62,high,83.17252604166666
101969.jpg,blast,ADT45,65,high,87.2255859375
106495.jpg,blast,ADT45,65,high,82.19694010416667
107659.jpg,blast,ADT45,65,high,83.59016927083334
108331.jpg,blast,ADT45,65,high,85.96484375
100006.jpg,blast,ADT45,67,high,82.24739583333334
100439.jpg,blast,ADT45,67,high,75.58235677083334
100554.jpg,blast,ADT45,67,high,65.267578125
100561.jpg,blast,ADT45,67,high,68.994140625
101161.jpg,blast,ADT45,67,high,71.73828125
101624.jpg,blast,ADT45,67,high,71.27408854166667
101791.jpg,blast,ADT45,67,high,83.828125
102101.jpg,blast,ADT45,67,high,82.82877604166666
102897.jpg,blast,ADT45,67,high,83.19661458333333
103212.jpg,blast,ADT45,67,high,82.73567708333334
103703.jpg,blast,ADT45,67,high,72.17610677083334
103955.jpg,blast,ADT45,67,high,82.310546875
104128.jpg,blast,ADT45,67,high,67.01627604166667
104314.jpg,blast,ADT45,67,high,69.923828125
104760.jpg,blast,ADT45,67,high,81.97395833333333
104933.jpg,blast,ADT45,67,high,71.21712239583333
104939.jpg,blast,ADT45,67,high,73.998046875
105358.jpg,blast,ADT45,67,high,81.63932291666667
105507.jpg,blast,ADT45,67,high,81.70638020833333
105538.jpg,blast,ADT45,67,high,70.07454427083334
106431.jpg,blast,ADT45,67,high,67.18587239583333
106921.jpg,blast,ADT45,67,high,82.4150390625
107132.jpg,blast,ADT45,67,high,70.810546875
107147.jpg,blast,ADT45,67,high,83.9453125
107181.jpg,blast,ADT45,67,high,70.01627604166667
107245.jpg,blast,ADT45,67,high,78.72265625
107315.jpg,blast,ADT45,67,high,74.65266927083334
107585.jpg,blast,ADT45,67,high,82.15462239583333
107596.jpg,blast,ADT45,67,high,69.79329427083333
108002.jpg,blast,ADT45,67,high,82.021484375
108179.jpg,blast,ADT45,67,high,82.11100260416667
108494.jpg,blast,ADT45,67,high,64.92740885416667
108531.jpg,blast,ADT45,67,high,82.34505208333334
109131.jpg,blast,ADT45,67,high,72.51204427083333
109248.jpg,blast,ADT45,67,high,71.00748697916667
109347.jpg,blast,ADT45,67,high,83.92643229166666
109586.jpg,blast,ADT45,67,high,78.56901041666666
109843.jpg,blast,ADT45,67,high,73.74544270833333
109903.jpg,blast,ADT45,67,high,70.23893229166667
109991.jpg,blast,ADT45,67,high,69.08138020833333
110264.jpg,blast,ADT45,67,high,67.02701822916667
110293.jpg,blast,ADT45,67,high,82.01139322916666
100156.jpg,blast,ADT45,68,high,57.122721354166664
100295.jpg,blast,ADT45,68,high,58.4111328125
100443.jpg,blast,ADT45,68,high,45.925455729166664
100536.jpg,blast,ADT45,68,high,60.109375
100657.jpg,blast,ADT45,68,high,62.171223958333336
101749.jpg,blast,ADT45,68,high,62.83528645833333
102224.jpg,blast,ADT45,68,high,56.905598958333336
103548.jpg,blast,ADT45,68,high,55.084309895833336
104734.jpg,blast,ADT45,68,high,55.16634114583333
105294.jpg,blast,ADT45,68,high,55.634114583333336
105515.jpg,blast,ADT45,68,high,62.98307291666667
105659.jpg,blast,ADT45,68,high,58.03092447916667
105695.jpg,blast,ADT45,68,medium,31.147786458333332
106832.jpg,blast,ADT45,68,high,55.201822916666664
107248.jpg,blast,ADT45,68,high,55.10579427083333
109537.jpg,blast,ADT45,68,medium,17.15234375
109932.jpg,blast,ADT45,68,high,58.25846354166667
110100.jpg,blast,ADT45,68,medium,30.889322916666668
110139.jpg,blast,ADT45,68,high,56.38671875
100040.jpg,blast,ADT45,70,high,70.77994791666666
100080.jpg,blast,ADT45,70,high,68.89290364583334
100092.jpg,blast,ADT45,70,high,78.01627604166667
100138.jpg,blast,ADT45,70,high,88.00911458333334
100154.jpg,blast,ADT45,70,low,3.7652994791666665
100167.jpg,blast,ADT45,70,high,74.349609375
100198.jpg,blast,ADT45,70,high,68.482421875
100202.jpg,blast,ADT45,70,high,57.30761718750001
100215.jpg,blast,ADT45,70,high,71.10546875
100217.jpg,blast,ADT45,70,high,58.74348958333333
100228.jpg,blast,ADT45,70,high,60.263671875
100244.jpg,blast,ADT45,70,high,71.248046875
100250.jpg,blast,ADT45,70,high,71.17903645833333
100280.jpg,blast,ADT45,70,high,44.68131510416667
100282.jpg,blast,ADT45,70,high,82.18815104166667
100288.jpg,blast,ADT45,70,high,58.441731770833336
100301.jpg,blast,ADT45,70,high,82.81022135416667
100379.jpg,blast,ADT45,70,high,70.4755859375
100396.jpg,blast,ADT45,70,medium,36.246419270833336
100405.jpg,blast,ADT45,70,high,82.49283854166667
100469.jpg,blast,ADT45,70,medium,26.722981770833332
100472.jpg,blast,ADT45,70,high,67.900390625
100484.jpg,blast,ADT45,70,high,41.7431640625
100521.jpg,blast,ADT45,70,high,60.7060546875
100527.jpg,blast,ADT45,70,high,75.89453125
100600.jpg,blast,ADT45,70,low,3.4169921875
100605.jpg,blast,ADT45,70,low,3.7750651041666665
100627.jpg,blast,ADT45,70,high,49.87434895833333
100638.jpg,blast,ADT45,70,high,72.146484375
100642.jpg,blast,ADT45,70,high,61.314778645833336
100674.jpg,blast,ADT45,70,high,74.62923177083334
100756.jpg,blast,ADT45,70,high,67.60774739583333
100774.jpg,blast,ADT45,70,high,70.88639322916667
100818.jpg,blast,ADT45,70,medium,22.213216145833332
100819.jpg,blast,ADT45,70,high,67.4169921875
100823.jpg,blast,ADT45,70,medium,17.067708333333336
100841.jpg,blast,ADT45,70,high,71.24251302083333
100848.jpg,blast,ADT45,70,high,69.47623697916666
100877.jpg,blast,ADT45,70,medium,17.448567708333336
100879.jpg,blast,ADT45,70,high,74.38444010416667
100880.jpg,blast,ADT45,70,high,70.0478515625
100898.jpg,blast,ADT45,70,high,54.15364583333333
100952.jpg,blast,ADT45,70,high,75.330078125
100981.jpg,blast,ADT45,70,high,75.66471354166666
100991.jpg,blast,ADT45,70,high,51.067057291666664
101010.jpg,blast,ADT45,70,high,40.2294921875
101058.jpg,blast,ADT45,70,high,70.74055989583333
101154.jpg,blast,ADT45,70,high,47.18196614583333
101172.jpg,blast,ADT45,70,high,68.64583333333333
101263.jpg,blast,ADT45,70,high,77.4052734375
101294.jpg,blast,ADT45,70,high,72.40983072916667
101335.jpg,blast,ADT45,70,low,3.526041666666667
101377.jpg,blast,ADT45,70,high,84.67154947916666
101385.jpg,blast,ADT45,70,high,48.109375
101424.jpg,blast,ADT45,70,high,80.6689453125
101430.jpg,blast,ADT45,70,high,87.146484375
101491.jpg,blast,ADT45,70,high,70.2978515625
101498.jpg,blast,ADT45,70,high,72.5439453125
101501.jpg,blast,ADT45,70,high,75.80338541666667
101531.jpg,blast,ADT45,70,high,78.9326171875
101555.jpg,blast,ADT45,70,high,72.2646484375
101569.jpg,blast,ADT45,70,high,67.85123697916666
101573.jpg,blast,ADT45,70,high,77.6005859375
101594.jpg,blast,ADT45,70,high,81.27506510416667
101707.jpg,blast,ADT45,70,high,74.6201171875
101760.jpg,blast,ADT45,70,high,87.0634765625
101796.jpg,blast,ADT45,70,high,68.9970703125
101811.jpg,blast,ADT45,70,low,13.539388020833334
101902.jpg,blast,ADT45,70,medium,24.111002604166668
101923.jpg,blast,ADT45,70,high,87.41927083333333
101935.jpg,blast,ADT45,70,high,69.24348958333333
101956.jpg,blast,ADT45,70,high,41.33756510416667
101988.jpg,blast,ADT45,70,high,80.41861979166667
102002.jpg,blast,ADT45,70,high,55.403645833333336
102008.jpg,blast,ADT45,70,high,75.75520833333333
102034.jpg,blast,ADT45,70,medium,20.881184895833332
102065.jpg,blast,ADT45,70,low,7.726888020833334
102069.jpg,blast,ADT45,70,medium,16.005208333333336
102070.jpg,blast,ADT45,70,high,71.71516927083333
102079.jpg,blast,ADT45,70,high,78.54947916666667
102091.jpg,blast,ADT45,70,high,87.91796875
102110.jpg,blast,ADT45,70,high,72.51009114583333
102157.jpg,blast,ADT45,70,low,5.544596354166666
102192.jpg,blast,ADT45,70,high,46.083658854166664
102235.jpg,blast,ADT45,70,high,70.58170572916667
102236.jpg,blast,ADT45,70,high,48.53873697916667
102288.jpg,blast,ADT45,70,high,83.88248697916667
102298.jpg,blast,ADT45,70,high,76.66243489583333
102341.jpg,blast,ADT45,70,high,63.135091145833336
102374.jpg,blast,ADT45,70,high,74.3017578125
102455.jpg,blast,ADT45,70,high,70.41764322916667
102457.jpg,blast,ADT45,70,high,55.802408854166664
102474.jpg,blast,ADT45,70,low,3.4677734375
102480.jpg,blast,ADT45,70,low,2.7373046875
102514.jpg,blast,ADT45,70,medium,27.616536458333336
102515.jpg,blast,ADT45,70,high,77.44498697916666
102538.jpg,blast,ADT45,70,medium,19.408203125
102570.jpg,blast,ADT45,70,high,75.595703125
102571.jpg,blast,ADT45,70,high,64.39388020833333
102588.jpg,blast,ADT45,70,high,70.43880208333333
102601.jpg,blast,ADT45,70,high,64.4462890625
102615.jpg,blast,ADT45,70,high,72.52180989583333
102621.jpg,blast,ADT45,70,high,60.79524739583333
102643.jpg,blast,ADT45,70,high,74.44563802083334
102674.jpg,blast,ADT45,70,high,74.0537109375
102685.jpg,blast,ADT45,70,high,67.1328125
102687.jpg,blast,ADT45,70,medium,39.302408854166664
102697.jpg,blast,ADT45,70,high,75.19108072916667
102703.jpg,blast,ADT45,70,high,73.1494140625
102713.jpg,blast,ADT45,70,high,60.6650390625
102715.jpg,blast,ADT45,70,high,77.7490234375
102743.jpg,blast,ADT45,70,medium,34.0048828125
102775.jpg,blast,ADT45,70,high,68.6943359375
102808.jpg,blast,ADT45,70,high,71.46647135416667
102832.jpg,blast,ADT45,70,high,68.35384114583334
102853.jpg,blast,ADT45,70,high,86.16015625
102855.jpg,blast,ADT45,70,high,68.90755208333333
102896.jpg,blast,ADT45,70,high,64.72884114583334
102909.jpg,blast,ADT45,70,high,78.9931640625
103002.jpg,blast,ADT45,70,high,67.01888020833333
103036.jpg,blast,ADT45,70,high,77.67805989583333
103059.jpg,blast,ADT45,70,high,72.2255859375
103131.jpg,blast,ADT45,70,medium,18.7841796875
103144.jpg,blast,ADT45,70,high,43.177408854166664
103149.jpg,blast,ADT45,70,high,69.72981770833333
103178.jpg,blast,ADT45,70,high,42.02734375
103204.jpg,blast,ADT45,70,high,71.24609375
103211.jpg,blast,ADT45,70,high,82.60319010416667
103238.jpg,blast,ADT45,70,high,71.64290364583333
103251.jpg,blast,ADT45,70,low,3.8544921875
103283.jpg,blast,ADT45,70,low,13.747395833333334
103284.jpg,blast,ADT45,70,high,71.56575520833334
103341.jpg,blast,ADT45,70,low,2.9072265625
103390.jpg,blast,ADT45,70,high,68.12239583333334
103432.jpg,blast,ADT45,70,medium,18.115234375
103440.jpg,blast,ADT45,70,high,65.78157552083333
103445.jpg,blast,ADT45,70,high,64.9365234375
103460.jpg,blast,ADT45,70,high,60.460611979166664
103478.jpg,blast,ADT45,70,high,77.2001953125
103483.jpg,blast,ADT45,70,high,77.3583984375
103504.jpg,blast,ADT45,70,high,53.05761718749999
103513.jpg,blast,ADT45,70,high,48.87825520833333
103514.jpg,blast,ADT45,70,medium,16.659830729166668
103529.jpg,blast,ADT45,70,high,69.4072265625
103532.jpg,blast,ADT45,70,medium,34.228841145833336
103586.jpg,blast,ADT45,70,high,82.81575520833333
103618.jpg,blast,ADT45,70,high,89.39029947916667
103625.jpg,blast,ADT45,70,high,50.6728515625
103652.jpg,blast,ADT45,70,high,67.00651041666667
103653.jpg,blast,ADT45,70,low,13.304361979166668
103662.jpg,blast,ADT45,70,high,83.068359375
103715.jpg,blast,ADT45,70,high,85.35904947916667
103740.jpg,blast,ADT45,70,medium,22.545247395833336
103756.jpg,blast,ADT45,70,high,48.89778645833333
103806.jpg,blast,ADT45,70,low,10.331705729166666
103810.jpg,blast,ADT45,70,high,91.22786458333333
103844.jpg,blast,ADT45,70,medium,19.544270833333332
103865.jpg,blast,ADT45,70,low,3.1956380208333335
103877.jpg,blast,ADT45,70,low,4.659505208333333
103901.jpg,blast,ADT45,70,high,76.74674479166667
103907.jpg,blast,ADT45,70,high,81.34993489583333
103934.jpg,blast,ADT45,70,low,14.619791666666668
103952.jpg,blast,ADT45,70,high,67.7529296875
103971.jpg,blast,ADT45,70,high,75.2919921875
104035.jpg,blast,ADT45,70,high,85.5712890625
104074.jpg,blast,ADT45,70,high,74.056640625
104136.jpg,blast,ADT45,70,high,81.61881510416666
104156.jpg,blast,ADT45,70,high,70.70279947916667
104158.jpg,blast,ADT45,70,medium,20.2861328125
104176.jpg,blast,ADT45,70,high,66.95768229166667
104215.jpg,blast,ADT45,70,high,62.236979166666664
104310.jpg,blast,ADT45,70,high,60.3369140625
104352.jpg,blast,ADT45,70,high,57.4716796875
104368.jpg,blast,ADT45,70,medium,38.409830729166664
104393.jpg,blast,ADT45,70,high,71.2099609375
104410.jpg,blast,ADT45,70,medium,17.9267578125
104418.jpg,blast,ADT45,70,high,75.625
104436.jpg,blast,ADT45,70,high,80.39095052083334
104475.jpg,blast,ADT45,70,high,61.8994140625
104476.jpg,blast,ADT45,70,medium,18.6865234375
104513.jpg,blast,ADT45,70,high,80.63736979166667
104543.jpg,blast,ADT45,70,high,71.58203125
104575.jpg,blast,ADT45,70,medium,29.594075520833336
104617.jpg,blast,ADT45,70,low,12.2548828125
104648.jpg,blast,ADT45,70,medium,19.7470703125
104650.jpg,blast,ADT45,70,high,70.505859375
104666.jpg,blast,ADT45,70,high,57.57259114583333
104696.jpg,blast,ADT45,70,high,42.494791666666664
104720.jpg,blast,ADT45,70,high,78.43196614583333
104733.jpg,blast,ADT45,70,high,88.20670572916667
104783.jpg,blast,ADT45,70,high,84.64615885416666
104813.jpg,blast,ADT45,70,high,52.80240885416667
104825.jpg,blast,ADT45,70,medium,36.2607421875
104870.jpg,blast,ADT45,70,high,63.379557291666664
104882.jpg,blast,ADT45,70,medium,33.850911458333336
104971.jpg,blast,ADT45,70,low,4.332682291666667
105009.jpg,blast,ADT45,70,high,68.57356770833334
105038.jpg,blast,ADT45,70,high,79.08951822916667
105068.jpg,blast,ADT45,70,high,79.67936197916666
105089.jpg,blast,ADT45,70,medium,16.04296875
105148.jpg,blast,ADT45,70,high,66.52115885416666
105150.jpg,blast,ADT45,70,low,9.705078125
105171.jpg,blast,ADT45,70,high,51.113932291666664
105202.jpg,blast,ADT45,70,high,79.57063802083333
105204.jpg,blast,ADT45,70,high,66.12141927083334
105220.jpg,blast,ADT45,70,high,78.91015625
105257.jpg,blast,ADT45,70,high,73.09765625
105277.jpg,blast,ADT45,70,high,78.29752604166667
105300.jpg,blast,ADT45,70,medium,18.186848958333332
105342.jpg,blast,ADT45,70,high,69.77701822916667
105347.jpg,blast,ADT45,70,high,75.80436197916667
105352.jpg,blast,ADT45,70,high,84.009765625
105395.jpg,blast,ADT45,70,high,83.60579427083333
105397.jpg,blast,ADT45,70,high,69.94759114583333
105411.jpg,blast,ADT45,70,high,70.37630208333333
105458.jpg,blast,ADT45,70,high,68.22330729166667
105488.jpg,blast,ADT45,70,medium,24.653645833333336
105528.jpg,blast,ADT45,70,medium,20.3134765625
105552.jpg,blast,ADT45,70,high,72.2041015625
105569.jpg,blast,ADT45,70,medium,20.3505859375
105581.jpg,blast,ADT45,70,high,77.392578125
105604.jpg,blast,ADT45,70,medium,15.968098958333332
105641.jpg,blast,ADT45,70,high,68.74772135416667
105657.jpg,blast,ADT45,70,high,68.04524739583333
105658.jpg,blast,ADT45,70,high,72.8994140625
105663.jpg,blast,ADT45,70,high,60.16113281249999
105679.jpg,blast,ADT45,70,low,6.785481770833333
105682.jpg,blast,ADT45,70,low,8.277669270833334
105694.jpg,blast,ADT45,70,high,72.875
105717.jpg,blast,ADT45,70,medium,16.305989583333332
105721.jpg,blast,ADT45,70,high,50.970377604166664
105757.jpg,blast,ADT45,70,high,70.5224609375
105870.jpg,blast,ADT45,70,high,78.2333984375
105871.jpg,blast,ADT45,70,high,82.3681640625
105882.jpg,blast,ADT45,70,high,73.57096354166667
105915.jpg,blast,ADT45,70,high,75.9013671875
105936.jpg,blast,ADT45,70,high,80.88671875
105944.jpg,blast,ADT45,70,high,69.34407552083334
105957.jpg,blast,ADT45,70,high,73.291015625
105990.jpg,blast,ADT45,70,high,76.65234375
106000.jpg,blast,ADT45,70,high,74.82096354166666
106003.jpg,blast,ADT45,70,high,75.40494791666667
106024.jpg,blast,ADT45,70,high,66.23502604166667
106033.jpg,blast,ADT45,70,high,86.03125
106044.jpg,blast,ADT45,70,high,75.27083333333333
106048.jpg,blast,ADT45,70,high,86.75944010416666
106061.jpg,blast,ADT45,70,low,11.830403645833334
106069.jpg,blast,ADT45,70,medium,19.720703125
106083.jpg,blast,ADT45,70,high,58.04720052083333
106088.jpg,blast,ADT45,70,high,65.17024739583334
106130.jpg,blast,ADT45,70,high,79.69661458333334
106134.jpg,blast,ADT45,70,high,63.111979166666664
106148.jpg,blast,ADT45,70,high,88.76399739583334
106167.jpg,blast,ADT45,70,high,74.6181640625
106205.jpg,blast,ADT45,70,high,71.32194010416667
106223.jpg,blast,ADT45,70,high,73.46907552083334
106271.jpg,blast,ADT45,70,high,60.84114583333333
106326.jpg,blast,ADT45,70,high,63.26725260416667
106341.jpg,blast,ADT45,70,high,73.537109375
106350.jpg,blast,ADT45,70,high,82.36100260416667
106353.jpg,blast,ADT45,70,high,61.3857421875
106360.jpg,blast,ADT45,70,medium,33.221354166666664
106384.jpg,blast,ADT45,70,high,83.66471354166667
106392.jpg,blast,ADT45,70,low,8.060221354166666
106443.jpg,blast,ADT45,70,high,56.413736979166664
106464.jpg,blast,ADT45,70,high,70.2861328125
106489.jpg,blast,ADT45,70,high,67.34342447916667
106493.jpg,blast,ADT45,70,high,45.181966145833336
106604.jpg,blast,ADT45,70,high,86.30013020833334
106620.jpg,blast,ADT45,70,low,10.813151041666668
106621.jpg,blast,ADT45,70,high,73.36328125
106641.jpg,blast,ADT45,70,high,71.64583333333333
106693.jpg,blast,ADT45,70,high,68.03125
106696.jpg,blast,ADT45,70,medium,32.79296875
106706.jpg,blast,ADT45,70,medium,39.778971354166664
106709.jpg,blast,ADT45,70,high,79.77864583333333
106747.jpg,blast,ADT45,70,high,71.3046875
106820.jpg,blast,ADT45,70,high,66.8154296875
106847.jpg,blast,ADT45,70,high,64.43522135416667
106877.jpg,blast,ADT45,70,high,72.0166015625
106888.jpg,blast,ADT45,70,high,74.23795572916667
106981.jpg,blast,ADT45,70,low,9.809244791666668
106998.jpg,blast,ADT45,70,high,42.2861328125
107107.jpg,blast,ADT45,70,high,69.2275390625
107184.jpg,blast,ADT45,70,high,67.55403645833333
107194.jpg,blast,ADT45,70,high,86.91178385416667
107236.jpg,blast,ADT45,70,high,75.83854166666667
107282.jpg,blast,ADT45,70,medium,16.977213541666668
107319.jpg,blast,ADT45,70,high,43.919921875
107327.jpg,blast,ADT45,70,high,79.48828125
107401.jpg,blast,ADT45,70,high,70.08430989583333
107406.jpg,blast,ADT45,70,high,65.54264322916666
107444.jpg,blast,ADT45,70,high,69.46256510416666
107488.jpg,blast,ADT45,70,high,60.35384114583333
107522.jpg,blast,ADT45,70,high,82.88444010416667
107677.jpg,blast,ADT45,70,medium,20.553385416666668
107713.jpg,blast,ADT45,70,high,71.37532552083333
107715.jpg,blast,ADT45,70,medium,17.800455729166668
107717.jpg,blast,ADT45,70,high,60.964518229166664
107728.jpg,blast,ADT45,70,low,4.830729166666667
107787.jpg,blast,ADT45,70,high,69.12141927083333
107790.jpg,blast,ADT45,70,high,83.33984375
107802.jpg,blast,ADT45,70,high,72.5615234375
107824.jpg,blast,ADT45,70,high,59.10872395833333
107836.jpg,blast,ADT45,70,high,71.1982421875
107843.jpg,blast,ADT45,70,high,61.2021484375
107846.jpg,blast,ADT45,70,medium,21.769856770833336
107858.jpg,blast,ADT45,70,high,90.01302083333333
107880.jpg,blast,ADT45,70,high,72.427734375
107900.jpg,blast,ADT45,70,high,68.90950520833333
107950.jpg,blast,ADT45,70,high,81.26822916666666
107970.jpg,blast,ADT45,70,high,68.67252604166667
107975.jpg,blast,ADT45,70,high,69.42643229166666
107988.jpg,blast,ADT45,70,medium,29.672200520833332
108066.jpg,blast,ADT45,70,high,77.53483072916667
108081.jpg,blast,ADT45,70,high,44.844401041666664
108143.jpg,blast,ADT45,70,high,71.19596354166666
108151.jpg,blast,ADT45,70,high,80.63346354166666
108174.jpg,blast,ADT45,70,high,78.94921875
108180.jpg,blast,ADT45,70,high,67.20345052083333
108202.jpg,blast,ADT45,70,high,70.20735677083333
108212.jpg,blast,ADT45,70,high,72.68815104166667
108247.jpg,blast,ADT45,70,high,74.08626302083333
108269.jpg,blast,ADT45,70,medium,33.305989583333336
108294.jpg,blast,ADT45,70,high,71.56477864583334
108334.jpg,blast,ADT45,70,high,82.677734375
108349.jpg,blast,ADT45,70,high,68.70084635416667
108376.jpg,blast,ADT45,70,high,60.9765625
108398.jpg,blast,ADT45,70,high,82.06184895833334
108418.jpg,blast,ADT45,70,low,9.8134765625
108437.jpg,blast,ADT45,70,high,70.6953125
108443.jpg,blast,ADT45,70,high,68.58626302083334
108448.jpg,blast,ADT45,70,high,61.76074218749999
108449.jpg,blast,ADT45,70,high,47.2451171875
108451.jpg,blast,ADT45,70,high,69.00813802083333
108470.jpg,blast,ADT45,70,high,69.84830729166667
108488.jpg,blast,ADT45,70,medium,35.931315104166664
108506.jpg,blast,ADT45,70,high,42.9990234375
108555.jpg,blast,ADT45,70,high,68.56087239583334
108570.jpg,blast,ADT45,70,high,66.49088541666667
108582.jpg,blast,ADT45,70,high,84.72884114583333
108601.jpg,blast,ADT45,70,high,84.48990885416666
108669.jpg,blast,ADT45,70,high,70.82682291666667
108677.jpg,blast,ADT45,70,high,67.224609375
108715.jpg,blast,ADT45,70,high,84.9169921875
108719.jpg,blast,ADT45,70,high,78.38704427083333
108742.jpg,blast,ADT45,70,high,70.34440104166667
108744.jpg,blast,ADT45,70,high,71.12434895833334
108767.jpg,blast,ADT45,70,high,61.275716145833336
108775.jpg,blast,ADT45,70,high,80.140625
108778.jpg,blast,ADT45,70,high,69.56022135416666
108789.jpg,blast,ADT45,70,high,70.33626302083333
108804.jpg,blast,ADT45,70,high,86.46158854166667
108814.jpg,blast,ADT45,70,low,8.81640625
108852.jpg,blast,ADT45,70,high,76.90169270833334
108942.jpg,blast,ADT45,70,high,75.22102864583333
109019.jpg,blast,ADT45,70,high,68.36555989583334
109070.jpg,blast,ADT45,70,high,67.72395833333333
109104.jpg,blast,ADT45,70,low,9.723958333333334
109108.jpg,blast,ADT45,70,high,67.64322916666666
109124.jpg,blast,ADT45,70,high,70.7783203125
109159.jpg,blast,ADT45,70,high,84.47981770833334
109212.jpg,blast,ADT45,70,high,65.61067708333333
109298.jpg,blast,ADT45,70,medium,27.1357421875
109311.jpg,blast,ADT45,70,high,61.7568359375
109326.jpg,blast,ADT45,70,high,71.14192708333333
109354.jpg,blast,ADT45,70,high,69.88834635416666
109402.jpg,blast,ADT45,70,high,75.287109375
109446.jpg,blast,ADT45,70,high,74.16829427083333
109450.jpg,blast,ADT45,70,high,72.91048177083333
109455.jpg,blast,ADT45,70,high,74.669921875
109456.jpg,blast,ADT45,70,high,78.65104166666667
109459.jpg,blast,ADT45,70,high,74.75651041666667
109477.jpg,blast,ADT45,70,high,72.3583984375
109484.jpg,blast,ADT45,70,high,70.57584635416667
109519.jpg,blast,ADT45,70,high,76.0712890625
109529.jpg,blast,ADT45,70,high,62.340494791666664
109533.jpg,blast,ADT45,70,medium,28.033854166666668
109541.jpg,blast,ADT45,70,high,56.2275390625
109562.jpg,blast,ADT45,70,high,55.333984375
109564.jpg,blast,ADT45,70,high,81.19694010416667
109578.jpg,blast,ADT45,70,high,75.9541015625
109591.jpg,blast,ADT45,70,high,72.61458333333334
109597.jpg,blast,ADT45,70,high,85.67447916666666
109599.jpg,blast,ADT45,70,high,74.6015625
109602.jpg,blast,ADT45,70,medium,26.932942708333336
109619.jpg,blast,ADT45,70,high,59.7275390625
109633.jpg,blast,ADT45,70,high,66.94954427083334
109640.jpg,blast,ADT45,70,medium,27.8876953125
109657.jpg,blast,ADT45,70,high,81.34798177083333
